uri,cid,author_did,author_handle,author_display_name,text,created_at,reply_count,repost_count,like_count,indexed_at,langs,is_2025,sentiment_agronegocio,contexto_agronegocio
at://did:plc:kuflqhnhq6bwyqlfcec7nrlx/app.bsky.feed.post/3lrvlqza7f22j,bafyreicq5rjwdmorx4ucd2magroia76bmpbc7exygq6ckbvg2zobyu37hi,did:plc:kuflqhnhq6bwyqlfcec7nrlx,vieiranembeira.bsky.social,Piau,"Precisamos demarcar todas as terras indígenas, garantir territórios de comunidades quilombolas, povos tradicionais e criação de assentamentos pra reforma agrária, pois é comprovado que essas terras ajudam na regulação do clima

- ""ah, mas o agronegócio, ah, mas as empresas""

É A REALIDADE. Se adapte",2025-06-18T18:02:17.242Z,1,0,1,2025-06-18T18:02:17.267Z,['pt'],True,positivo,contexto_positivo
at://did:plc:kuflqhnhq6bwyqlfcec7nrlx/app.bsky.feed.post/3lrvlqza3i22j,bafyreicv4qcadkndlnbbpfctbzwlgw52t33yzxlt56dfdzxdbd273jflpa,did:plc:kuflqhnhq6bwyqlfcec7nrlx,vieiranembeira.bsky.social,Piau,"eu queria ver ganhar forças narrativas dessas sendo aplicada pra coisas que são realmente uma realidade.

As MUDANÇAS CLIMÁTICAS são uma realidade, ou a gente combate o agronegócio, ou estamos ferrados.

- ah, mas a economia, o lucros dos pobres milionários e bilionários

Então, tem que se ADAPTAR!",2025-06-18T18:02:17.241Z,1,1,5,2025-06-18T18:02:17.248Z,['pt'],True,negativo,contexto_positivo
at://did:plc:oowdy2eiruy7dephp5gde3nd/app.bsky.feed.post/3lrvgyszues2d,bafyreiembepdlyrxe6koj42vh23ptn7jnhf2mr5uyh355x6gmxrwdun7du,did:plc:oowdy2eiruy7dephp5gde3nd,moneyreport.bsky.social,Money Report,"Agro paulista garante superávit de US$ 8,54 bi

Mesmo com queda nas exportações e cenário adverso, agronegócio de São Paulo continua sendo motor do comércio exterior do estado
www.moneyreport.com.br/economia/agr...",2025-06-18T16:37:10.471Z,0,0,0,2025-06-18T16:37:17.351Z,['pt'],True,positivo,contexto_positivo
at://did:plc:oowdy2eiruy7dephp5gde3nd/app.bsky.feed.post/3lrvge5u2l22i,bafyreicpbvmye2u6kaj23raf7rxb5pdltgsfy3toruerhwfuh4o5oqohla,did:plc:oowdy2eiruy7dephp5gde3nd,moneyreport.bsky.social,Money Report,"Agro paulista garante superávit de US$ 8,54 bi

Mesmo com queda nas exportações e cenário adverso, agronegócio de São Paulo continua sendo motor do comércio exterior do estado

www.moneyreport.com.br/economia/agr...",2025-06-18T16:25:37.173Z,0,0,0,2025-06-18T16:25:50.045Z,['pt'],True,positivo,contexto_positivo
at://did:plc:2sp7f2rkr6kvnfdasbu25fmr/app.bsky.feed.post/3lrvfbwsaok2c,bafyreih64ff4ctoxij2w7j3djbflbaoyotwgu7xni5mmq3kloqm2laqvue,did:plc:2sp7f2rkr6kvnfdasbu25fmr,camarotedacpi.bsky.social,Camarote da República,"🌱 A ideia é reduzir a dependência de combustíveis fósseis e baratear o custo da gasolina para os consumidores, já que o etanol tem preço mais baixo. Também deve impulsionar o setor de biocombustíveis, estimulando a produção nacional e beneficiando o agronegócio.",2025-06-18T16:06:25.727Z,1,1,20,2025-06-18T16:06:28.567Z,['pt'],True,positivo,contexto_positivo
at://did:plc:6yag4ebdi3wc2w3clgyztthf/app.bsky.feed.post/3lrv7weiw3k22,bafyreiccj2appks2jxec3lkghaw4h63lrn5tl43xogxysqgr7uafnklu2q,did:plc:6yag4ebdi3wc2w3clgyztthf,mst.org.br,Movimento Sem Terra (MST),"essas experiências resistem e apontam o caminho para um outro modelo de produção. Diante da crise climática e sanitária, é urgente apostar em políticas públicas que fortaleçam a agricultura camponesa e rompam com o ciclo de destruição imposto pelo Agronegócio.
6/6",2025-06-18T14:30:07.805Z,0,4,22,2025-06-18T14:30:38.973Z,['pt'],True,positivo,contexto_positivo
at://did:plc:6yag4ebdi3wc2w3clgyztthf/app.bsky.feed.post/3lrv7wahaoc22,bafyreibzkw2l3ukfdll2yjyosy7slw52dghsyxyljph4p4aaykjncios6y,did:plc:6yag4ebdi3wc2w3clgyztthf,mst.org.br,Movimento Sem Terra (MST),"alimentos saudáveis e o protagonismo de mulheres no campo. Mesmo enfrentando leis sanitárias que favorecem o agronegócio e tentam inviabilizar a agroecologia, 
5/6",2025-06-18T14:30:07.804Z,1,2,22,2025-06-18T14:30:38.953Z,['pt'],True,positivo,contexto_positivo
at://did:plc:6yag4ebdi3wc2w3clgyztthf/app.bsky.feed.post/3lrv7vr6ky222,bafyreigoxu6nr4vvxqdqi3u77c47r6pv3ajdl3efnx2e5dqqavxzuscvl4,did:plc:6yag4ebdi3wc2w3clgyztthf,mst.org.br,Movimento Sem Terra (MST),"O verdadeiro foco da doença está no modelo industrial de produção animal adotado pelo Agronegócio: granjas superlotadas, aves com pouca variedade genética, sem contato com o ambiente natural, alimentadas com ração transgênica e submetidas a doses constantes de antibióticos. 
2/6",2025-06-18T14:30:07.801Z,1,1,12,2025-06-18T14:30:38.881Z,['pt'],True,negativo,contexto_positivo
at://did:plc:gtlgc5h37ittfapkabmwguuk/app.bsky.feed.post/3lrv7mjd7um2d,bafyreico3pkz4h6dbthoa6phtu2kb56zkoioinxijb2hzbosw2irb2yuom,did:plc:gtlgc5h37ittfapkabmwguuk,brasilgiro.pt,Brasil Giro,"Brasil investe em biodefensivos para reduzir agrotóxicos nas lavouras

Pesquisadores de instituições brasileiras estão desenvolvendo alternativas sustentáveis ao uso de agrotóxicos nas lavouras de soja e milho, duas das principais culturas do agronegócio nacional. O projeto, batizado de DISBIO,…",2025-06-18T14:24:59Z,0,0,0,2025-06-18T14:25:01.645Z,[],True,positivo,contexto_neutro
at://did:plc:si6vfvqrebjmfy76nv27v5wp/app.bsky.feed.post/3lrv4nzoj2m26,bafyreifkv7ls3lrvcv7pf5hxdeedbx6gyfznq54k4yoa3toiorb3p66or4,did:plc:si6vfvqrebjmfy76nv27v5wp,itamaratygovbr.bsky.social,Itamaraty Brasil,"Entre os temas discutidos na Comista, destacaram-se energia, clima, meio ambiente, metrologia, agronegócio, ambiente digital, direitos autorais e investimentos em infraestrutura, além da Feira Industrial de Hannover 2026, em que o Brasil será país-parceiro.",2025-06-18T13:32:06.533Z,0,0,2,2025-06-18T13:32:11.290Z,['pt'],True,positivo,contexto_positivo
at://did:plc:si6vfvqrebjmfy76nv27v5wp/app.bsky.feed.post/3lrv4lq5ga326,bafyreibhz75vbsamnhluotebskmaetygkvjwzisn52g5a53zzvdt2eqwte,did:plc:si6vfvqrebjmfy76nv27v5wp,itamaratygovbr.bsky.social,Itamaraty Brasil,"Entre os temas discutidos na Comista, destacaram-se energia, clima, meio ambiente, metrologia, agronegócio, ambiente digital, direitos autorais e investimentos em infraestrutura, além da Feira Industrial de Hannover 2026, em que o Brasil será país-parceiro.",2025-06-18T13:30:44.380Z,0,0,2,2025-06-18T13:30:54.886Z,['pt'],True,positivo,contexto_positivo
at://did:plc:ygsiuidqn7vpyvrbklacdjtg/app.bsky.feed.post/3lrv42zbp422p,bafyreihtvafczj6exixggxjxhpm6eeyzesvcnbqkfit7r3fd2hnkwzkf5i,did:plc:ygsiuidqn7vpyvrbklacdjtg,marcosnunes.bsky.social,MarcosNunes,"1) Credibilidade do Datafolha anda em baixa. Mas a popularidade de Lula também, pois, como sempre, os canais de comunicação e o Congresso estão trabalhando com eficiência, e constituem um poder majoritário, junto com o mercado financeiro (este acima) e o agronegócio.",2025-06-18T13:21:32.968Z,2,0,0,2025-06-18T13:21:33.845Z,['pt'],True,positivo,contexto_positivo
at://did:plc:megivmjyoquz5jq7oze77ztb/app.bsky.feed.post/3lruy6yhnoc2j,bafyreibizllut6pfld4rb7vexcfzbok5rl5bvtup2gbuoxvcagkngvm2ty,did:plc:megivmjyoquz5jq7oze77ztb,infomoneyoficial.bsky.social,InfoMoney ✅,A derrubada ocorreu em sessão conjunta entre a Câmara dos Deputados e o Senado Federal e foi capitaneada por parlamentares ligados ao agronegócio.,2025-06-18T12:12:06.830Z,1,0,1,2025-06-18T12:12:12.485Z,['pt'],True,positivo,contexto_positivo
at://did:plc:megivmjyoquz5jq7oze77ztb/app.bsky.feed.post/3lruy6u5irk2j,bafyreichcxadbl2xmvczpebk3dcdw7ezpqpun3cmy6ggk7awpbgi6pab4m,did:plc:megivmjyoquz5jq7oze77ztb,infomoneyoficial.bsky.social,InfoMoney ✅,"LIVRES DO IBS E CBS

O Congresso derrubou o veto sobre tributação dos Fundos de Investimento nas Cadeias Produtivas do Agronegócio (Fiagros), dos Fundos de Investimento Imobiliário (FIIs) e de fundos patrimoniais.",2025-06-18T12:12:06.828Z,1,0,0,2025-06-18T12:12:12.451Z,['pt'],True,positivo,contexto_positivo
at://did:plc:qmif54jhhma7h7hulg63gujz/app.bsky.feed.post/3lrux7k23kc2x,bafyreidb3stnygbwx2pxwm7lgzbhvhclodx3iibbb7m7l5abe6fjt7mdny,did:plc:qmif54jhhma7h7hulg63gujz,oosenhormiyagi.bsky.social,🚩OSenhorMiyagi 💢🚩,"Sim, precisa de dinheiro 💰💰💰 para alimentar os rentistas do mercado financeiro e o agronegócio com isenções bilionárias.🤑😅😅",2025-06-18T11:54:36.053Z,1,0,4,2025-06-18T11:54:35.850Z,['pt'],True,positivo,contexto_positivo
at://did:plc:xklnzagrqz5evcu4uiyo6hq5/app.bsky.feed.post/3lrtwmoa37s2q,bafyreih2uke34jra34ej2wugaamuaamu4dbrf36d5ez672fnnhgvxf53w4,did:plc:xklnzagrqz5evcu4uiyo6hq5,redvibes.bsky.social,Ligiane 🇧🇷1️⃣3️⃣🚩,"Nikolas Ferreira e sua gangue ferraram com o povo. 
VOTOU A FAVOR do aumento na conta de luz
VOTOU A FAVOR de livrar fundos imobiliários e do agronegócio de taxação na reforma tributária 
VOTOU A FAVOR pelo aumento do fundão partidário.
Povo vota na Direita pra se lascar mesmo !!",2025-06-18T02:11:23.167Z,0,22,52,2025-06-18T02:11:24.850Z,['pt'],True,negativo,contexto_positivo
at://did:plc:uuv5ffalcjxergkdjgl4jo74/app.bsky.feed.post/3lrtq5tagik2z,bafyreidb7s2xhwqtniykuvug5auxivk6e6ozzdlm5yhuxqvfd7c25epzjy,did:plc:uuv5ffalcjxergkdjgl4jo74,estadao.com.br,Estadão,"LEIA TAMBÉM 🗞️ Congresso derruba veto e livra fundos imobiliários e do agronegócio de taxação na reforma tributária 

www.estadao.com.br/economia/con...",2025-06-18T00:15:42.659Z,1,1,0,2025-06-18T00:15:46.248Z,['pt'],True,positivo,contexto_positivo
at://did:plc:y545canthvu4hk5bg4jdwh2t/app.bsky.feed.post/3lrtqxok5tm2u,bafyreicrw4zmiyu2mcwckh4loulbdqnzumxsg5eoutrrgkbu37cjlcja5e,did:plc:y545canthvu4hk5bg4jdwh2t,nopaywall.bsky.social,Notícias Sem Paywall,"Notícia da @estadao.com.br

""Congresso derruba veto e livra fundos imobiliários e do agronegócio de taxação na reforma tributária""

Link sem paywall ⬇️
",2025-06-18T00:15:42.659Z,0,0,4,2025-06-18T00:30:10.853Z,['pt'],True,positivo,contexto_positivo
at://did:plc:prwbcbblv7j3fo7rlv6toznc/app.bsky.feed.post/3lrteouil7c2g,bafyreiah4cgmyosyv6hkztauwdlzfckngwqs25obs74m4vwderei7jblhy,did:plc:prwbcbblv7j3fo7rlv6toznc,somosjacare.bsky.social,Somos Jacare,"Investimento no agronegócio! 🚜
www.youtube.com/shorts/3C29B...",2025-06-17T20:50:29.497Z,0,0,3,2025-06-17T20:50:34.753Z,['pt'],True,positivo,contexto_positivo
at://did:plc:uhso32yym4lxao3ab2cde46h/app.bsky.feed.post/3lrt7f3kg722y,bafyreidp4426x2hoc4eewpt7wk2dbkmsu7u2p6pqkzfpphefufhaif4wd4,did:plc:uhso32yym4lxao3ab2cde46h,wylltorres.bsky.social,Wyllian Torres,Isso porque esse troço enche a boca pra falar de sustentabilidade quando o meio ambiente não faz parte de sua agenda. Não sabe sequer o que é agroecologia! Mas vamos de agronegócio mesmo que é isso que vai salvar o planeta parabéns aos envolvidos,2025-06-17T19:15:32.644Z,1,0,1,2025-06-17T19:15:33.553Z,['pt'],True,negativo,contexto_positivo
at://did:plc:h3gper4fxv5umfwazpdcftzf/app.bsky.feed.post/3lrt5lvttqz2u,bafyreia4runkzgvfaz6yluojdhcfl256bl7iqlmwoioa5wb72xmg2r5emi,did:plc:h3gper4fxv5umfwazpdcftzf,consultorjuridico.bsky.social,Consultor Jurídico - ConJur,#Ambiental #agronegócio #gases_de_efeito_estufa Poluir o céu também dá multa: era da responsabilidade climática no campo,2025-06-17T18:43:33Z,0,1,0,2025-06-17T18:43:34.651Z,[],True,neutro,nao_relacionado
at://did:plc:iddtdjw5gujvbxbzjm45wlgb/app.bsky.feed.post/3lrt5jhuf6w2c,bafyreidr4oicnnptvsexprcbcfsdqw4bw7cukqxzt3xwomiofpi4lmsxna,did:plc:iddtdjw5gujvbxbzjm45wlgb,oglobo.globo.com,Jornal O Globo,"'Já aprendeu 95% das coisas, vou dar umas aulas', diz Bolsonaro sobre Tarcísio em evento do agronegócio .",2025-06-17T18:42:11Z,1,0,0,2025-06-17T18:42:15.050Z,[],True,positivo,contexto_positivo
at://did:plc:mex3zu2kf54n2qvd6azcfxum/app.bsky.feed.post/3lrskvkkc2c2n,bafyreigygk75ckw6ep6xnn6vckfsfhiouuky6alfd7hc4mloaqgsjfmyee,did:plc:mex3zu2kf54n2qvd6azcfxum,jornalnota.bsky.social,Nota,"MPORTANTE! 🚨“Como Salvar a Amazônia”: livro que Dom Philips escrevia quando foi assassinado é publicado📖🌳

O livro é resultado de anos de pesquisa e observação e nele, Philips relata o desmatamento e a ameaça aos povos originários, por conta do avanço do agronegócio.

Conheça:
tinyurl.com/3utm5nzw",2025-06-17T13:08:56.661Z,0,22,98,2025-06-17T13:09:02.547Z,['pt'],True,neutro,contexto_neutro
at://did:plc:7m43jdugny3mwuwhlbmcyijg/app.bsky.feed.post/3lrseuobtmc24,bafyreia7fbziemuzk62a3mgo6xp3k3v3zkftw47kauhi2dzac6sowjoml4,did:plc:7m43jdugny3mwuwhlbmcyijg,taniapac.bsky.social,Combate Racismo Ambiental,"“Não aceitamos a mineração em nossos territórios, em nenhuma hipótese; a demarcação de nossas terras é um direito constitucional e não será negociado; resistiremos a todas as tentativas de invasão e destruição dos nossos modos de vida; não recuaremos frente às ofensivas do agronegócio e mineradoras”",2025-06-17T11:21:04.572Z,0,0,1,2025-06-17T11:21:39.150Z,['en'],True,positivo,contexto_positivo
at://did:plc:4hgxkn47bjxk2xbsaji4ysbt/app.bsky.feed.post/3lrsek4hntc2y,bafyreicuguqt6fscfhqbh5qm2gqducc6oha6kycpyjwd36a2z6il5rs2je,did:plc:4hgxkn47bjxk2xbsaji4ysbt,mazahnews.bsky.social,Mazáh News,"🥩 Feicorte 2025 começa Hoje em Presidente Prudente. Evento reúne produtores rurais, pecuaristas, investidores do agronegócio, Governador Tarcísio de Freitas, autoridades e o Ex-presidente Jair Bolsonaro estão no município e participam do evento.",2025-06-17T11:15:10.292Z,0,0,0,2025-06-17T11:15:19.547Z,['pt'],True,positivo,contexto_positivo
at://did:plc:5vevgd6qbhefmtsqqvynm4vf/app.bsky.feed.post/3lrs6pmbwsl27,bafyreiefsmlbjxq33yhwflzwichlihac45jn2gq5cq7tn2kmhflk7hsrla,did:plc:5vevgd6qbhefmtsqqvynm4vf,g1-news.bsky.social,G1 (Não Oficial),"Agrovem: feira do agronegócio reúne tecnologia, gastronomia e até heliponto para receber visitantes",2025-06-17T06:30:52-03:00,0,0,0,2025-06-17T09:30:53.046Z,['en'],True,positivo,contexto_positivo
at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3lrs65e6thf23,bafyreibh25xa4iu5omqxr6ymd6zvm5co4wwztasqiq7eghhrnjop2s4ati,did:plc:kzkl2onyewbs7pehh2ellzcb,g1-bot-rss.adilson.net.br,Notícias do G1 (Não oficial),"Agrovem: feira do agronegócio reúne tecnologia, gastronomia e até heliponto para receber visitantes",2025-06-17T09:20:37.849641Z,0,0,0,2025-06-17T09:20:40.347Z,['pt'],True,positivo,contexto_positivo
at://did:plc:s6e2lk7c6rkaafxftbdowvel/app.bsky.feed.post/3lrrisidwbj2v,bafyreiafgapkyyxb5wk5wp2ns4zv5pljd3se4kmpgelelg7lnil3zvid34,did:plc:s6e2lk7c6rkaafxftbdowvel,virtualnews360.bsky.social,,"Eduardo Oinegue: Governo Lula criticando o agronegócio e sendo criticado pelo MST l BandNews TV

Eduardo Oinegue participa do ‘BandNews: Edição da Noite’ e analisa o atrito inusitado entre o governo Lula e o MST. O movimento reclama da lentidão na Reforma Agrária e pede a saída do ministro Paulo…",2025-06-17T02:58:45Z,0,0,0,2025-06-17T02:58:47.151Z,[],True,negativo,contexto_positivo
at://did:plc:njvfvkxindytnyqhvf73aryi/app.bsky.feed.post/3lrrcxmnkic2r,bafyreidkb67ynbyeixoq5qv7lft7sm3sasredbqdzktjedoadif44722wi,did:plc:njvfvkxindytnyqhvf73aryi,rafaelbr13.bsky.social,Rafael ,"⚠️ A capacidade da Amazônia de regular o clima está sob ameaça. ⚠️
 O garimpo e o agronegócio estão destruindo vastas áreas de floresta por lucro rápido.
 Assine para exigir que os líderes globais #RespeitemaAmazônia. act.gp/4bXBU2o",2025-06-17T01:14:16.300Z,0,0,0,2025-06-17T01:14:25.550Z,['pt'],True,negativo,critica_explicita
at://did:plc:b5tdyncoarmb36kg5lopancl/app.bsky.feed.post/3lrqw3cdf222g,bafyreiekly3udhvwcxcmkkzqy7zwnsmbmemdntthir6kgqljbpu35stnhi,did:plc:b5tdyncoarmb36kg5lopancl,jbsouzacampos.bsky.social,JB,"Essa são as atitudes da Globo e das outras grandes mídias do Brasil ... Sempre prejudicando o povo e favorecendo maus políticos, grandes empresários e os sugadores de riquezas do país, o agronegócio...",2025-06-16T21:23:41.057Z,0,1,5,2025-06-16T21:23:43.954Z,['pt'],True,negativo,contexto_positivo
at://did:plc:5oye2ctxnf2xpfs7hpnpuzll/app.bsky.feed.post/3lrqieuick22j,bafyreiga76u7kqzfioccnpjstafzcgrvgfsd2co6lqhslolaahxtzbnhlq,did:plc:5oye2ctxnf2xpfs7hpnpuzll,bobtargino.bsky.social,Bob Targino Pirrace🚩,"...um empreendedor milionário ligado ao agronegócio e vivendo muitíssimo bem em uma mansão de fazer inveja até aos filhos do Bozo, estranho né?!",2025-06-16T17:18:29.696Z,0,0,0,2025-06-16T17:17:56.746Z,['pt'],True,negativo,contexto_positivo
at://did:plc:6rwzfhpnigopu3yi5bsohw3x/app.bsky.feed.post/3lrotkvimsc26,bafyreigpgndgeicjnwj5qtjqm45sjypmswo2efpsy7tzan5xszjs67oyiu,did:plc:6rwzfhpnigopu3yi5bsohw3x,7w0e9b.bsky.social,dorival.altini,"ALÔ, DEMOCRATAS SOCIAIS!

AGRONEGÓCIO! 
Negócio agro!
QUEM MESMO AINDA NÃO SABE ISSO(?):",2025-06-16T01:33:23.699Z,0,3,6,2025-06-16T01:33:27.652Z,['en'],True,negativo,contexto_positivo
at://did:plc:xm2fz2ozkeibpmeereg7jshj/app.bsky.feed.post/3lrosxvgll227,bafyreiboue5duslalprmcsxqjm7omeel65h5et6b24rtobycz2h2hkuh5q,did:plc:xm2fz2ozkeibpmeereg7jshj,punkbiology.bsky.social,Fernando,"Lógico que você concorda com ele. Nem ele e nem você são indígenas que vão ter suas terras devastadas pro agronegócio poder escoar seus grãos com mais 

E ainda trata estudo técnico como ambientalismo abraçador de árvore num negacionismo digno de Bolsonaro.",2025-06-16T01:22:46.164Z,1,0,2,2025-06-16T01:22:47.345Z,['en'],True,negativo,contexto_positivo
at://did:plc:xgkc52lmtlx4pvmfz7rwsvoe/app.bsky.feed.post/3lrof5kufas2k,bafyreielva3k7e3z4l5kwm3zfk55fgbjdwhxmzekm72vagcxtx5dl426pe,did:plc:xgkc52lmtlx4pvmfz7rwsvoe,isabelmedeiros.bsky.social,Isabel Medeiros,"Duvido que as Bigs techs irão abrir mão dos brasileiros nas redes sociais 

É a mesma falácia do agronegócio que vai abandonar o Brasil. 
Vão colocar as terras nas malas?",2025-06-15T21:15:24.023Z,0,0,0,2025-06-15T21:15:24.745Z,['pt'],True,negativo,contexto_positivo
at://did:plc:nq3zgeinwmotordgvkqhvfqe/app.bsky.feed.post/3lrodfuucqk2k,bafyreigufjqvlrg4hcbas6ekpzpg2xlhvkkjr7tsqho5qbl3sq532zp4ae,did:plc:nq3zgeinwmotordgvkqhvfqe,lauraoshino.bsky.social,laura ceo da dupla suvanheta e suvarica 🏳‍⚧,"Acredito que esse sentimento tenha vindo agora que vejo cada vez mais como o capitalismo é uma desgraça completa, e consequentemente reflito sobre como o mercado de carnes é grotesco, desde o tratamento com os animais até o desmatamento irracional do agronegócio e o desperdício no mercado",2025-06-15T20:44:15.443Z,1,0,0,2025-06-15T20:44:16.664Z,['pt'],True,negativo,contexto_neutro
at://did:plc:6vhnnygknhr2lbcdnentak6g/app.bsky.feed.post/3lrnsu2sxc22c,bafyreig44cezbecb5xpt4ifibqtbyoh2ahud43vbpghu6msgm7d553zvga,did:plc:6vhnnygknhr2lbcdnentak6g,sergalexant48.bsky.social,Sergio Alexandre Ant,"@BRASIL DEMOCRÁTICO!@PrjorgeS

Vergonha na cara? Só na ficção!  
Haddad expõe a farra dos benefícios fiscais: 𝟱𝟬 𝗺𝗶𝗹 empresas embolsam 𝑒́  R$ 546 bilhões,3x o orçamento do Bolsa Família! Agronegócio lidera e até iFood ganha 𝐑$ 𝟑𝟑𝟔 𝐦𝐢𝐥𝐡𝐨̃𝐞𝐬. Povo paga, 𝐞𝐥𝐢𝐭𝐞 𝐥𝐮𝐜𝐫𝐚.ficar assim mesmo?🤬",2025-06-15T15:47:57.853Z,0,0,0,2025-06-15T15:46:12.251Z,['en'],True,negativo,contexto_positivo
at://did:plc:eelwe6zkj42cozxisp4yyjv6/app.bsky.feed.post/3lrnrvu2gk227,bafyreidw7vsqiuwpqyfa45dbaksr5s2gt2kmxym7f2rqwezbp6ecyqkr7q,did:plc:eelwe6zkj42cozxisp4yyjv6,brasinha.bsky.social,brasinha,"Vergonha na cara? Só na ficção!  
Haddad expõe a farra dos benefícios fiscais: 𝟱𝟬 𝗺𝗶𝗹 empresas embolsam 𝑒́  R$ 546 bilhões,3x o orçamento do Bolsa Família! Agronegócio lidera e até iFood ganha 𝐑$ 𝟑𝟑𝟔 𝐦𝐢𝐥𝐡𝐨̃𝐞𝐬. Povo paga, 𝐞𝐥𝐢𝐭𝐞 𝐥𝐮𝐜𝐫𝐚.ficar assim mesmo?",2025-06-15T15:31:04.084Z,0,6,11,2025-06-15T15:31:10.551Z,['pt'],True,negativo,contexto_positivo
at://did:plc:2dk467zhceetatbr7jwiyj4t/app.bsky.feed.post/3lrnkigplqc25,bafyreiasryl7whp7scsjdz6h5zmgo2d7n2kzd3lw4nfyvifpcawf4gsb3y,did:plc:2dk467zhceetatbr7jwiyj4t,daysedeluta.bsky.social,@DayseDeLuta  🚩🚩🚩,"🙌🏾 O governo federal propôs o fim de privilégios fiscais.

🤠 Só o agronegócio recebe R$ 158 bilhões de isenções ao ano. Sim, o nosso dinheiro patrocina o agro, um dos setores menos tributados no país e ainda tem mais R$ 400 bi ao ano no Plano Safra!!!
HADDAD TEM RAZÃO",2025-06-15T13:18:17.735Z,1,0,2,2025-06-15T13:18:25.250Z,['pt'],True,positivo,contexto_positivo
at://did:plc:2dk467zhceetatbr7jwiyj4t/app.bsky.feed.post/3lrnkh6n6ms25,bafyreihjgl7yfxj5r5btzg3om3rd6gsnkf56xddxfsii4phrf6esxqgjra,did:plc:2dk467zhceetatbr7jwiyj4t,daysedeluta.bsky.social,@DayseDeLuta  🚩🚩🚩,"⭕• O fim da isenção para investimentos como LCI e LCA: Mecanismos que, sob o pretexto de financiar os setores imobiliário e do agronegócio, servem como paraísos fiscais para que os mais ricos não paguem um centavo de imposto sobre seus rendimentos.
HADDAD TEM RAZÃO",2025-06-15T13:17:35.681Z,0,7,24,2025-06-15T13:17:43.255Z,['pt'],True,negativo,critica_explicita
at://did:plc:4dbn3qnnjrujxar4ba7drgpy/app.bsky.feed.post/3lrmgmeicgc2n,bafyreibqhv62dd4us4tzyd25szm5cx3yvkpkhshhmna4ol3ghp5yctw4ku,did:plc:4dbn3qnnjrujxar4ba7drgpy,thecatofdreams.net,"Luca, The Girl that Shouted ""I"" at the Heart of the World🏳️‍⚧️♿","“Não vem dar uma anjinha, fazer cosplay de capeta”

Dan y elle
A quenga do agronegócio
- @agrokenga.bsky.social 

2025
alguma coisa sobre a tela sla",2025-06-15T02:36:14.917Z,1,0,1,2025-06-14T23:36:15.281Z,['pt'],True,positivo,contexto_positivo
at://did:plc:7vu5psjbl6r4swnaartajibq/app.bsky.feed.post/3lrlrjxxs6k2b,bafyreihpgqpagleuss34df7daj76jkdn27xnkn73wgmvpo4zs2sjiynf7u,did:plc:7vu5psjbl6r4swnaartajibq,coffeecake5.bsky.social,Sabrina {•𝙴𝚕𝚊/𝙳𝚎𝚕𝚊•},"Se você quer tanto combater a obesidade: combata o agronegócio, fale sobre políticas públicas, critique as insenções fiscais dos ultraprocessados, apoie a agricultura familiar e apoie lutas trabalhistas pela redução da jornada de trabalho e melhores salários, isso tudo melhora a saúde das pessoas",2025-06-14T20:19:06.104Z,1,3,8,2025-06-14T20:19:08.645Z,['pt'],True,positivo,contexto_positivo
